Date,Tmean,Tmax,Tmin,RHmean,RHmax,RHmin,Pmean,Rn,Rl,G,PAR,ETcat,ET0pm,ET0cat,U2max,U2mean,U2dir,Rain,Insolation
27-06-2000,24.9,32.2,17.2,46.2,87.6,24.8,97.5,17.1,9.8,0.6,346.6,7.3,3.9,3.9,5.4,1.5,74.9,0.0,10.3
28-06-2000,25.6,32.5,20.2,37.6,64.7,14.8,97.4,17.5,9.9,0.5,348.3,8.9,4.8,4.5,8.1,2.0,90.0,0.0,10.5
29-06-2000,25.5,33.9,18.8,44.3,65.4,23.6,97.2,16.1,9.2,0.7,319.4,7.1,4.5,4.1,7.5,1.9,117.4,0.0,9.5
30-06-2000,21.8,25.7,16.8,69.5,93.2,55.0,97.5,12.1,7.7,0.4,254.3,3.3,2.7,2.4,12.1,2.0,118.9,4.3,6.5
01-07-2000,24.4,31.5,18.3,60.6,87.2,32.5,97.5,16.6,10.1,1.1,340.0,5.8,4.0,3.7,6.5,1.9,57.8,0.0,9.0
02-07-2000,25.6,32.4,19.4,52.8,82.5,27.8,97.5,15.7,9.2,0.8,316.1,6.5,4.0,3.8,6.2,1.7,93.0,0.0,7.5
03-07-2000,24.6,31.3,18.0,56.7,88.5,30.0,97.8,14.9,8.8,0.8,303.4,5.9,3.7,3.3,6.8,1.6,101.9,0.0,8.0
04-07-2000,22.7,28.9,18.1,58.3,79.7,29.9,98.0,12.1,7.1,0.4,239.6,6.1,4.2,3.0,7.1,2.7,78.8,0.0,3.0
05-07-2000,22.2,28.5,16.2,55.9,84.2,29.7,97.9,17.6,10.2,0.4,352.2,6.0,4.6,4.0,7.4,2.8,73.7,0.0,10.5
06-07-2000,23.2,29.5,17.6,50.0,67.6,29.5,97.7,18.1,10.5,0.5,367.3,6.1,4.6,4.1,6.5,2.3,59.1,0.0,10.5
07-07-2000,24.0,30.0,18.6,53.3,80.2,31.3,97.6,16.8,9.9,0.6,343.4,6.0,4.4,3.9,6.9,2.3,59.2,0.0,10.5
08-07-2000,25.2,32.0,20.1,49.4,71.5,25.3,97.5,17.2,10.1,0.7,353.1,7.4,4.7,4.2,6.4,2.2,70.9,0.0,10.5
09-07-2000,26.1,32.7,20.0,46.1,69.9,26.2,97.4,17.7,10.5,0.7,365.2,7.5,5.0,4.6,7.6,2.3,74.2,0.0,10.5
10-07-2000,25.6,32.5,20.7,48.1,69.0,26.7,97.3,17.1,10.3,0.8,348.2,6.3,4.9,4.5,7.4,2.3,134.6,0.0,8.5
11-07-2000,17.7,24.3,11.3,73.6,90.0,55.9,97.8,6.0,3.8,0.1,122.0,4.5,2.6,1.5,9.1,3.2,186.5,0.0,0.0
12-07-2000,11.1,13.9,8.6,72.4,83.2,60.0,98.5,8.2,4.8,0.1,156.3,3.1,2.0,1.4,7.2,3.2,184.8,0.0,1.0
13-07-2000,10.7,18.9,3.8,54.4,78.6,21.0,98.6,18.2,9.7,0.4,338.3,4.8,3.5,2.8,7.1,2.5,176.8,0.0,10.5
14-07-2000,15.1,25.1,6.7,47.2,68.5,26.9,98.0,18.3,10.0,0.8,355.8,3.9,3.0,3.0,4.3,1.1,181.7,0.0,9.5
15-07-2000,19.3,30.1,12.3,65.1,95.3,30.4,97.6,13.1,7.6,0.7,260.2,4.7,3.8,2.9,8.4,2.1,163.3,1.0,6.5
16-07-2000,13.8,19.5,7.8,63.8,96.2,26.9,97.9,20.1,11.5,0.8,380.2,5.5,3.7,3.2,9.1,3.3,197.6,0.5,11.0
17-07-2000,10.8,18.2,3.2,43.8,74.1,20.4,97.9,21.0,10.9,0.8,385.9,4.3,2.9,2.9,7.6,1.4,165.3,0.0,10.5
18-07-2000,15.4,24.0,6.8,43.1,90.7,15.1,97.8,18.3,9.7,0.9,347.8,4.2,2.8,3.0,4.2,0.9,127.8,0.0,9.5
19-07-2000,17.0,23.5,12.4,49.5,72.0,22.9,97.9,14.8,8.8,0.4,284.4,6.3,3.8,3.3,8.5,2.2,155.2,0.0,5.5
20-07-2000,12.8,20.1,6.5,46.8,68.9,21.2,97.9,15.8,7.9,0.5,281.9,3.5,2.5,2.2,3.6,0.9,158.3,0.0,5.0
21-07-2000,19.7,29.6,8.5,37.9,65.9,24.9,97.3,16.7,9.4,0.7,326.8,5.8,4.2,3.7,5.9,1.9,64.1,0.0,7.5
22-07-2000,24.4,32.8,19.1,48.0,78.1,28.7,97.2,10.6,6.6,0.7,212.5,6.5,4.4,3.7,9.3,2.4,161.3,0.0,3.5
23-07-2000,13.6,20.0,9.6,82.8,97.2,62.6,97.9,3.2,1.8,0.0,61.6,1.0,1.7,0.7,10.9,2.8,191.6,25.4,0.5
24-07-2000,12.3,19.2,6.1,62.0,81.2,38.9,98.0,20.9,11.5,1.2,394.0,3.2,2.8,2.7,4.3,1.3,163.8,0.3,10.0
25-07-2000,15.3,22.3,8.4,69.4,92.5,40.5,97.9,14.8,8.7,1.1,283.5,2.6,2.4,2.3,4.8,0.9,164.8,0.0,6.5
26-07-2000,17.9,26.5,9.5,58.4,96.5,29.7,97.9,20.0,11.9,1.4,389.9,4.5,3.2,3.4,4.3,1.0,158.8,0.0,10.5
27-07-2000,19.6,28.2,12.0,60.3,86.6,33.8,97.9,19.4,11.4,1.3,377.2,4.5,3.8,3.2,6.9,1.7,97.1,0.0,10.5
28-07-2000,21.7,29.5,14.4,59.2,86.2,31.2,97.8,19.4,11.7,1.3,384.5,4.8,4.3,3.5,6.2,2.0,117.2,0.0,10.5
29-07-2000,22.0,31.8,13.9,53.8,87.6,18.3,97.6,19.5,11.7,1.4,384.7,5.1,3.4,3.7,4.3,0.8,112.6,0.0,10.5
30-07-2000,23.5,32.9,13.8,45.3,90.5,17.3,97.5,19.6,12.2,1.4,390.5,6.6,4.4,4.5,5.7,1.5,82.6,0.0,10.5
31-07-2000,22.1,31.4,13.6,47.8,76.5,25.0,97.5,17.0,10.5,1.0,337.9,6.4,4.3,4.1,7.7,1.7,108.3,0.0,9.0
01-08-2000,21.6,27.4,15.8,58.5,88.2,31.8,97.7,11.6,7.3,0.5,233.3,5.0,3.3,2.8,5.6,1.8,105.4,0.0,3.0
02-08-2000,23.7,31.3,17.0,46.9,80.9,22.3,97.6,19.3,12.1,0.6,391.0,7.7,4.7,4.7,6.9,1.9,80.3,0.0,10.0
03-08-2000,19.2,23.7,15.0,69.4,84.1,49.2,97.7,6.8,4.2,0.2,140.7,3.0,2.2,1.6,5.3,1.6,175.4,0.0,0.5
04-08-2000,19.6,26.8,13.7,72.6,96.9,43.8,97.9,18.5,12.0,1.0,374.0,4.5,3.5,3.5,6.2,1.7,108.1,0.0,11.5
05-08-2000,20.5,30.0,12.1,58.5,83.3,32.6,97.7,19.5,12.2,1.2,389.5,5.6,4.5,3.7,6.3,2.0,99.2,0.0,10.5
06-08-2000,23.5,32.4,16.3,59.0,84.8,29.2,97.6,16.4,10.9,1.1,334.5,7.1,4.6,4.3,7.5,2.1,104.0,0.0,9.5
07-08-2000,25.1,33.9,16.5,53.8,91.8,24.0,97.6,19.4,12.5,1.4,394.3,6.6,4.2,4.4,4.7,1.2,95.6,0.0,10.5
08-08-2000,26.5,34.6,18.8,42.1,79.8,19.1,97.5,18.0,11.5,1.3,363.2,7.5,4.4,4.6,5.5,1.3,96.8,0.0,7.6
09-08-2000,24.8,33.8,17.6,50.9,81.9,18.7,97.5,14.1,8.7,0.9,283.5,5.6,4.1,3.5,10.3,1.4,129.1,0.0,6.5
10-08-2000,22.4,30.2,17.2,70.6,92.3,35.2,97.8,17.1,11.5,1.1,351.8,4.8,4.1,3.8,6.7,1.8,175.6,0.0,7.0
11-08-2000,20.1,25.8,15.3,75.5,94.5,49.7,98.1,17.9,11.9,0.9,367.8,5.2,3.6,3.6,8.0,2.1,179.0,0.0,8.5
12-08-2000,17.8,23.4,13.3,59.5,94.4,33.0,98.1,16.5,10.7,0.7,332.3,5.5,3.5,3.4,7.0,2.1,105.9,0.0,7.0
13-08-2000,18.9,27.1,11.4,48.0,77.5,25.0,97.9,19.3,12.1,1.0,385.6,5.8,4.4,3.9,5.5,2.0,93.4,0.0,9.5
14-08-2000,24.7,34.1,14.2,42.0,71.5,25.1,97.6,20.2,13.0,1.2,406.5,5.3,5.5,5.2,6.0,2.1,70.0,0.0,10.5
15-08-2000,24.2,31.8,20.0,62.9,87.3,40.7,97.6,14.0,9.6,0.7,285.7,4.8,4.2,3.7,9.2,2.3,76.8,6.6,4.5
16-08-2000,24.1,30.9,18.2,71.6,95.9,41.8,97.7,19.3,13.2,1.1,397.0,4.5,4.2,4.2,6.7,1.6,99.9,1.0,9.5
17-08-2000,22.9,32.1,17.0,72.2,94.7,31.3,97.7,18.9,12.7,1.1,380.7,4.9,4.9,4.1,11.5,2.2,130.9,21.1,9.0
18-08-2000,22.3,29.2,17.4,71.7,93.2,41.8,97.8,21.3,5.4,1.4,433.4,4.2,4.3,1.8,5.5,1.8,83.0,0.0,9.0
19-08-2000,22.2,30.7,16.1,62.3,85.0,29.8,97.8,21.9,11.2,1.3,435.1,5.5,4.6,3.5,8.7,1.6,102.0,0.0,10.5
20-08-2000,23.7,33.6,15.5,57.2,94.5,21.3,97.7,22.1,12.5,1.5,437.3,6.2,4.1,4.0,4.3,0.7,123.2,0.0,10.5
21-08-2000,25.1,33.7,17.3,46.5,86.5,16.1,97.7,21.9,11.6,1.4,434.7,7.5,4.7,4.4,5.3,1.2,116.5,0.0,10.5
22-08-2000,25.0,33.9,16.1,43.0,93.6,14.3,97.6,22.5,11.6,1.4,439.8,7.8,4.8,4.5,5.4,1.2,101.5,0.0,11.0
23-08-2000,27.2,34.7,20.5,32.2,55.9,16.2,97.4,22.2,11.4,1.5,437.4,9.6,5.9,4.8,6.7,1.9,96.0,0.0,10.5
24-08-2000,26.8,36.0,18.4,41.7,84.9,14.5,97.3,21.7,11.5,1.5,423.2,7.6,4.6,4.4,5.5,1.0,127.9,0.0,10.5
25-08-2000,28.4,37.2,19.0,37.5,74.3,14.4,97.1,21.9,10.9,1.5,430.3,9.0,5.6,5.1,6.8,1.5,148.0,0.0,10.5
26-08-2000,29.1,36.5,20.1,36.0,74.5,18.0,97.0,18.3,11.2,1.2,348.0,9.2,5.6,5.6,8.9,1.9,194.5,0.0,9.0
27-08-2000,25.7,35.5,19.2,61.8,90.6,24.1,96.8,14.6,8.7,0.9,269.3,6.1,4.5,3.8,9.4,1.6,183.3,0.0,4.5
28-08-2000,17.0,20.7,14.9,92.1,95.8,85.0,97.2,1.7,0.9,0.0,41.0,0.5,0.9,0.5,10.6,1.6,132.7,39.9,0.0
29-08-2000,17.1,18.0,15.6,92.6,95.4,87.8,97.5,2.4,1.5,0.0,54.0,0.1,0.9,0.6,5.2,1.7,76.8,0.5,0.0
30-08-2000,21.0,26.3,16.8,78.4,96.3,52.2,97.7,18.1,12.2,1.3,372.8,3.1,3.6,3.4,6.7,1.7,68.8,0.0,7.5
31-08-2000,22.0,31.4,22.7,72.0,96.7,56.7,97.4,15.1,9.9,1.2,301.4,3.2,3.9,3.2,21.6,2.4,82.3,34.0,5.5
01-09-2000,23.3,32.8,18.6,78.2,96.7,38.0,97.4,19.3,13.3,1.6,393.2,4.9,4.9,3.9,8.8,2.0,137.0,17.0,8.2
02-09-2000,20.6,24.5,18.3,87.8,95.9,68.7,97.4,7.7,5.0,0.5,160.3,0.5,2.0,0.4,6.7,1.5,96.9,9.4,0.4
03-09-2000,19.0,21.1,17.7,87.1,95.0,76.9,97.7,5.7,3.7,0.1,123.3,4.0,1.6,2.9,6.7,1.9,97.6,3.8,0.0
04-09-2000,19.5,25.3,14.2,71.9,88.1,52.1,97.8,20.9,13.6,1.4,427.6,5.3,4.0,3.6,6.5,2.1,102.4,0.0,11.0
05-09-2000,20.7,26.8,14.8,69.4,85.7,48.1,97.6,19.2,12.4,1.4,392.0,4.2,3.9,3.0,6.7,1.6,134.6,0.0,9.0
06-09-2000,22.2,27.2,18.4,74.5,94.3,47.4,97.4,18.1,11.8,1.2,367.0,4.4,3.9,3.1,4.9,1.7,98.9,4.8,9.5
07-09-2000,23.5,30.0,17.5,65.9,87.4,37.6,97.3,20.9,13.7,1.6,423.0,6.0,5.0,4.1,6.5,2.2,85.0,0.0,9.0
08-09-2000,21.0,25.8,17.8,80.2,94.9,61.8,97.2,6.1,3.8,0.2,125.2,2.7,2.4,1.9,9.3,2.8,69.9,21.8,1.5
09-09-2000,23.9,30.2,19.1,75.7,92.4,51.4,97.3,19.1,13.1,1.7,395.1,3.9,4.4,2.8,6.4,2.0,66.1,0.0,8.0
10-09-2000,26.4,32.3,21.2,64.9,88.8,42.8,97.2,22.3,14.9,1.8,449.7,6.8,5.4,4.6,6.3,2.3,57.8,0.0,11.0
11-09-2000,28.5,35.2,22.6,57.0,79.5,33.1,97.1,22.4,15.1,1.8,454.1,7.8,6.1,5.0,6.1,2.2,104.2,0.0,10.0
12-09-2000,26.4,34.0,20.7,68.5,94.5,38.0,97.0,16.5,11.2,1.2,334.1,6.0,5.4,4.0,17.1,3.0,112.8,22.1,6.0
13-09-2000,22.6,29.5,20.0,86.4,96.7,61.8,97.3,12.0,8.1,0.8,242.8,1.1,3.3,0.7,13.2,2.5,86.5,23.9,0.0
14-09-2000,24.1,31.1,20.5,80.8,96.3,50.1,97.5,18.1,12.4,1.4,372.1,3.3,4.5,2.2,6.3,2.2,134.5,30.0,4.5
15-09-2000,21.1,25.2,18.0,88.0,97.5,71.2,97.7,15.6,10.8,0.7,324.8,3.9,3.1,2.8,6.3,2.7,192.7,0.3,10.5
16-09-2000,22.5,29.4,17.2,79.2,95.1,57.5,97.7,23.1,15.9,1.4,474.7,6.0,4.8,4.1,6.4,2.6,193.8,0.0,7.0
17-09-2000,25.3,32.9,19.2,71.4,89.3,44.0,97.7,21.9,14.7,1.8,451.9,5.4,5.0,3.9,5.2,1.6,128.8,0.0,6.0
18-09-2000,27.4,33.5,20.8,61.1,84.8,37.4,97.7,24.1,16.2,1.9,492.6,7.7,6.0,5.2,6.8,2.3,76.9,0.0,11.0
19-09-2000,28.6,34.3,23.3,51.0,75.1,28.4,97.6,24.6,16.3,1.8,499.4,8.6,6.3,5.4,6.9,2.0,71.0,0.0,11.0
20-09-2000,28.3,33.5,23.0,46.5,70.9,26.7,97.5,24.9,16.3,1.7,500.8,10.4,6.6,6.3,7.3,2.3,64.0,0.0,11.0
21-09-2000,28.4,34.2,21.8,41.7,73.6,23.1,97.4,25.2,16.1,1.7,496.8,10.0,6.5,6.0,6.4,2.0,69.6,0.0,11.0
22-09-2000,28.2,34.3,22.5,46.5,82.8,24.7,97.4,24.5,15.6,1.5,481.8,9.0,5.9,5.6,5.7,1.6,118.4,0.0,10.8
23-09-2000,27.9,35.7,20.2,48.0,83.7,20.4,97.1,24.7,15.7,1.4,481.5,9.3,6.3,5.6,6.3,1.8,87.5,0.0,10.5
24-09-2000,25.2,36.0,19.4,57.7,90.2,19.4,97.1,16.0,10.0,0.7,302.3,7.4,6.2,4.6,10.3,2.6,137.5,0.0,5.0
25-09-2000,19.3,24.0,15.7,68.5,89.5,52.0,97.8,17.3,11.0,0.5,345.9,5.1,4.0,3.4,7.6,3.2,191.5,0.0,7.0
26-09-2000,20.4,26.6,14.1,58.7,79.7,34.5,98.0,25.3,15.9,1.1,501.1,7.0,5.4,4.4,7.5,2.5,110.3,0.0,0.5
27-09-2000,19.2,23.3,15.4,75.2,93.4,58.4,98.0,7.3,4.1,0.1,144.3,2.0,2.2,1.4,6.9,1.7,140.4,2.0,9.5
28-09-2000,21.6,25.3,18.9,79.4,93.9,58.3,97.8,7.8,4.7,0.2,157.7,1.2,2.3,0.9,6.1,1.5,76.7,0.0,0.2
29-09-2000,24.8,31.4,18.6,63.1,93.4,32.2,97.7,20.7,13.8,1.2,421.7,5.6,4.9,4.2,7.3,1.5,86.2,1.8,7.5
30-09-2000,23.4,28.4,19.2,70.1,91.2,41.6,97.7,10.3,6.2,0.4,211.6,2.7,3.1,1.9,4.6,1.4,116.0,1.3,3.0
01-10-2000,25.8,32.5,19.0,60.3,89.9,33.7,97.6,23.6,15.7,1.6,476.5,7.3,5.7,4.8,5.7,1.9,98.8,0.0,9.5
02-10-2000,28.4,34.6,22.5,51.3,76.5,29.9,97.4,25.7,16.7,1.7,514.0,9.0,6.2,5.8,5.0,1.6,99.6,0.0,10.5
03-10-2000,28.0,36.6,23.1,57.3,80.0,28.1,97.2,21.4,14.2,1.2,419.6,6.3,5.5,3.8,14.9,1.3,166.6,2.0,8.0
04-10-2000,25.3,29.7,21.6,69.7,83.5,53.8,97.2,10.0,6.2,0.3,201.4,3.4,2.9,2.4,7.0,1.2,198.0,0.3,2.0
05-10-2000,24.3,29.9,21.0,71.6,85.9,48.3,97.3,16.1,10.2,0.8,325.2,4.8,4.0,3.3,6.7,1.4,188.9,0.0,5.5
06-10-2000,24.2,31.2,18.4,56.6,91.9,32.6,97.4,25.3,16.4,1.4,499.7,8.7,5.7,5.4,5.4,1.8,182.2,0.0,11.0
07-10-2000,25.1,32.3,17.0,42.1,82.2,14.2,97.5,26.1,16.5,1.3,509.7,8.6,5.9,5.1,6.3,1.4,171.3,0.0,10.5
08-10-2000,27.3,35.7,17.7,43.3,82.5,24.3,97.4,26.5,16.7,1.5,516.2,8.8,6.4,5.3,5.8,1.6,100.2,0.0,10.5
09-10-2000,29.6,36.9,21.8,45.3,68.4,26.6,97.3,23.4,15.3,1.4,463.6,8.6,6.5,5.2,7.0,1.8,113.5,0.0,9.0
10-10-2000,26.7,36.0,21.6,65.9,93.8,30.9,97.4,15.9,10.1,0.8,313.7,5.4,4.9,3.8,14.0,1.7,161.4,10.7,3.0
11-10-2000,25.0,30.4,21.5,76.8,94.8,44.7,97.4,14.2,9.1,0.8,287.4,3.0,3.5,2.1,3.9,0.9,112.4,0.3,3.0
12-10-2000,28.1,37.2,21.6,63.7,93.9,26.6,97.2,23.0,15.0,1.7,447.4,6.2,5.3,4.1,5.4,0.8,167.4,0.0,8.0
13-10-2000,28.4,37.2,22.4,58.7,83.7,27.3,97.3,23.8,15.5,1.7,462.7,7.1,6.2,4.6,17.6,1.5,174.8,4.6,10.5
14-10-2000,28.2,36.3,22.1,62.1,90.2,28.7,97.5,22.7,14.2,1.4,438.9,7.2,6.0,4.8,4.8,1.7,157.2,0.0,10.0
15-10-2000,29.5,37.2,22.7,54.2,76.5,28.0,97.4,25.9,16.3,1.7,497.7,8.6,7.0,5.6,5.8,1.9,116.4,0.0,10.0
16-10-2000,29.7,37.7,22.8,47.5,74.5,18.7,97.4,25.7,16.2,1.6,496.9,10.8,7.4,6.7,8.1,2.1,88.5,0.0,11.0
17-10-2000,31.0,37.4,24.4,34.7,70.7,15.5,97.4,27.9,17.5,1.6,540.7,12.3,7.9,7.2,7.4,2.2,85.9,0.0,12.0
18-10-2000,31.2,37.6,24.0,31.8,55.0,14.2,97.5,28.4,17.5,1.7,547.7,11.1,7.3,6.5,6.1,1.6,119.7,0.0,11.0
19-10-2000,30.0,38.6,20.5,41.1,87.5,15.5,97.3,26.8,16.6,1.6,519.5,8.0,6.0,4.9,5.5,0.8,123.9,0.0,10.0
20-10-2000,30.4,39.2,21.9,44.3,75.2,14.0,97.1,27.3,16.6,1.5,524.2,8.1,6.3,5.0,5.2,1.0,166.2,0.0,11.5
21-10-2000,30.3,39.0,22.2,45.7,76.8,17.4,96.9,26.9,16.5,1.4,517.2,9.8,6.4,6.1,3.4,1.1,180.8,0.0,10.5
22-10-2000,31.5,39.3,24.4,42.0,73.3,19.5,96.8,27.0,16.6,1.4,518.7,7.4,7.1,4.5,5.2,1.5,115.9,0.0,11.4
23-10-2000,28.6,34.0,24.1,54.9,75.4,37.1,97.1,19.8,12.4,0.8,387.1,2.0,5.7,1.3,8.2,1.9,229.5,0.0,5.7
24-10-2000,26.0,33.3,21.8,70.6,88.5,36.7,97.2,20.0,12.2,0.9,386.5,0.1,4.9,0.1,9.6,1.3,178.0,0.0,5.1
25-10-2000,26.0,35.1,21.6,69.4,91.1,31.6,97.3,21.5,13.5,1.1,422.3,6.4,5.9,4.8,7.8,1.9,125.7,4.6,6.0
26-10-2000,27.8,35.6,22.6,65.4,90.2,36.0,97.2,19.7,12.4,1.1,391.7,4.6,4.8,3.2,4.8,0.9,143.7,0.3,5.7
27-10-2000,24.5,29.9,20.3,78.0,95.0,53.4,97.2,8.8,5.4,0.2,177.2,3.1,2.8,2.2,8.5,1.5,151.9,15.8,1.2
28-10-2000,24.1,30.1,20.4,74.9,94.5,48.6,97.3,18.3,12.1,0.9,369.5,3.7,4.2,2.5,4.8,1.3,192.1,0.3,0.0
29-10-2000,25.8,31.6,19.9,58.7,84.7,35.2,97.4,27.4,18.0,1.4,540.5,10.4,6.5,6.8,7.6,2.4,119.5,0.0,4.3
30-10-2000,26.4,33.3,19.0,55.2,77.4,34.8,97.4,27.2,17.6,1.9,537.8,8.6,6.6,5.8,5.9,2.1,115.8,34.0,10.5
31-10-2000,28.2,34.3,22.6,56.3,84.2,33.8,97.2,28.4,18.4,2.0,563.5,10.0,6.8,6.4,6.6,1.9,84.0,0.0,9.5
01-11-2000,29.8,35.6,23.9,50.7,73.0,30.5,97.1,28.8,18.7,1.9,572.7,11.4,7.6,7.0,6.5,2.3,87.2,0.0,10.5
02-11-2000,27.4,35.9,22.6,63.8,86.4,28.9,97.0,20.6,13.1,1.2,406.7,8.3,6.0,5.4,9.6,1.9,195.8,0.0,11.0
03-11-2000,26.9,33.0,21.1,65.2,91.5,37.0,96.9,24.5,15.6,1.3,511.9,7.1,5.6,4.9,5.2,1.4,196.0,0.0,9.5
04-11-2000,28.4,35.1,22.3,58.5,89.6,33.4,96.7,27.0,17.0,1.5,533.2,9.6,6.5,6.2,11.8,1.7,159.4,0.0,11.0
05-11-2000,26.6,32.1,22.1,62.7,90.9,36.1,96.7,26.7,16.6,1.3,529.6,8.4,6.3,5.6,6.9,2.0,116.9,0.0,
06-11-2000,27.3,33.2,22.5,56.9,79.0,36.7,96.8,21.6,13.5,1.0,432.5,8.5,6.1,5.5,7.3,2.4,103.1,0.0,10.0
07-11-2000,27.7,33.6,22.3,56.0,78.1,32.7,96.8,25.2,15.7,1.2,500.7,9.6,7.1,5.8,7.0,2.9,89.5,0.0,11.0
08-11-2000,27.8,33.2,22.1,52.2,74.4,33.5,96.8,29.1,18.1,1.4,574.0,10.8,7.4,6.6,6.9,2.6,86.2,0.0,12.5
09-11-2000,28.9,34.8,23.3,49.6,73.3,30.4,96.8,29.4,18.1,1.5,584.9,8.9,7.4,5.5,6.9,2.1,94.5,0.0,12.5
10-11-2000,29.9,35.3,24.2,50.3,75.7,31.6,96.7,28.8,17.9,1.4,575.6,10.0,7.7,6.5,7.3,2.5,88.1,0.0,12.0
11-11-2000,29.8,37.0,22.0,52.9,93.2,28.6,96.6,27.9,17.3,1.4,558.0,6.0,7.6,3.6,8.8,2.5,101.4,5.1,10.0
12-11-2000,26.8,33.9,21.5,71.6,94.6,40.9,96.6,25.2,16.8,1.1,507.2,8.0,6.6,5.6,11.8,2.8,131.9,20.3,8.0
13-11-2000,23.4,26.4,20.8,86.8,95.2,72.7,96.7,10.7,6.5,0.2,217.7,0.5,2.6,0.4,6.4,1.6,166.0,16.0,1.0
14-11-2000,25.5,31.0,21.9,77.1,93.4,49.9,96.7,22.5,14.9,1.0,457.5,4.9,5.2,3.3,7.6,1.7,208.9,0.8,6.0
15-11-2000,26.2,31.5,20.3,62.8,94.5,29.9,97.2,30.3,19.6,1.6,596.4,7.6,6.4,4.9,5.4,1.4,127.2,0.0,12.0
16-11-2000,25.8,32.6,18.8,59.6,91.2,29.0,97.3,30.4,19.4,1.9,597.4,8.8,6.6,6.2,5.6,1.4,134.2,0.0,12.0
17-11-2000,26.7,34.0,21.8,62.8,83.0,35.2,97.4,27.0,17.8,1.7,537.4,9.4,7.0,6.3,7.2,2.4,102.2,0.0,9.7
18-11-2000,23.0,25.4,20.1,84.6,95.8,67.2,97.3,7.9,4.9,0.1,164.5,1.5,2.3,1.1,8.2,2.0,119.9,31.5,0.0
19-11-2000,23.9,28.0,21.2,80.2,90.6,62.9,97.3,18.8,12.7,1.0,382.5,3.4,4.2,2.6,6.5,1.9,83.4,1.5,6.0
20-11-2000,25.0,31.8,21.3,71.4,90.9,41.7,97.3,21.9,14.0,1.3,431.4,6.5,5.2,4.7,8.8,1.5,129.7,0.0,8.0
21-11-2000,25.3,32.8,19.8,72.4,93.5,39.4,97.4,26.3,17.6,1.7,528.3,4.9,5.6,3.6,6.3,1.0,156.8,5.1,9.0
22-11-2000,26.1,33.0,21.5,73.2,92.0,41.9,97.5,28.7,19.6,1.9,583.2,7.7,6.3,5.6,8.4,1.5,103.2,0.3,9.0
23-11-2000,27.9,34.3,21.3,61.8,86.9,33.5,97.5,28.9,19.3,2.0,585.5,9.8,6.8,6.6,8.5,1.7,163.9,0.0,12.0
24-11-2000,26.8,34.5,22.4,67.6,90.4,38.1,97.4,28.2,19.0,1.8,570.9,9.4,6.9,6.4,12.9,2.0,157.7,2.3,10.0
25-11-2000,25.3,30.9,21.5,75.4,92.8,53.6,97.3,21.8,14.2,1.1,439.1,6.2,5.0,4.2,7.4,1.8,159.1,0.3,7.0
26-11-2000,25.4,31.4,20.8,71.7,90.9,47.4,97.3,19.7,12.8,1.1,396.9,5.9,4.7,4.2,4.0,1.5,98.2,0.0,5.5
27-11-2000,27.3,33.4,21.9,65.8,88.0,38.8,97.3,26.2,17.4,1.6,529.9,7.6,6.1,5.4,6.1,1.5,111.3,0.0,12.0
28-11-2000,27.9,34.2,22.9,65.2,85.3,37.3,97.2,29.8,20.2,1.7,601.5,9.8,7.2,6.6,6.4,2.1,137.1,0.0,11.5
29-11-2000,25.0,32.4,21.0,76.7,95.6,48.4,97.3,16.2,10.5,0.6,324.4,3.4,4.2,2.3,7.4,1.4,184.9,21.3,6.5
30-11-2000,25.4,31.6,22.1,78.7,94.5,48.8,97.2,20.9,14.1,1.0,427.4,4.8,4.9,3.5,7.7,1.4,219.0,0.3,6.5
01-12-2000,26.3,32.5,21.3,72.5,95.6,43.5,97.1,24.0,15.9,1.3,483.6,6.9,5.4,4.7,6.7,1.2,154.5,0.0,11.5
02-12-2000,24.1,28.4,20.6,78.9,91.4,64.7,97.1,11.2,6.9,0.3,227.4,3.1,3.0,2.3,8.3,1.8,98.1,1.3,2.4
03-12-2000,24.8,31.8,22.0,79.5,91.0,52.7,97.1,16.3,10.7,0.8,330.6,3.0,4.1,2.3,9.4,1.3,178.1,4.3,3.5
04-12-2000,24.4,31.0,,81.0,94.4,,96.9,17.3,11.2,0.6,346.0,2.6,6.2,1.8,9.4,1.4,184.8,,4.0
05-12-2000,25.2,30.9,19.9,74.5,95.5,44.6,97.0,28.7,19.5,1.4,575.3,6.9,6.0,4.7,5.9,1.5,176.6,0.0,11.0
06-12-2000,25.8,31.4,19.7,62.0,91.7,30.5,97.1,31.1,20.3,1.6,612.2,9.0,6.5,5.9,5.0,1.4,178.8,0.0,13.0
07-12-2000,28.0,34.6,21.9,51.6,78.8,29.9,97.2,29.9,19.5,1.9,586.8,10.8,7.3,6.9,6.2,1.9,95.4,0.0,13.0
08-12-2000,29.1,35.8,23.5,51.4,64.2,27.4,97.2,27.4,18.2,1.8,543.5,11.6,7.8,7.4,6.9,2.5,81.9,0.0,11.5
09-12-2000,28.4,34.7,21.6,67.8,95.7,41.5,97.2,25.6,17.2,1.7,514.8,7.4,5.9,5.0,6.7,1.3,109.3,10.9,9.5
10-12-2000,27.9,34.3,23.2,71.7,94.5,36.3,96.9,25.9,17.3,1.6,523.2,6.7,5.8,4.7,5.7,0.9,164.4,11.5,8.5
